time_s,r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,surface,radius_cm
74340,0.341198798311,0.339961067162,0.336244116828,0.330035104901,0.321307069675,0.310008944303,0.296047357704,0.279252633574,0.259310616557,0.235607913946,0.206804983545,0.169164363577,0.097039577529,,,,,,,,0.076454080146,1.208700000000
74400,0.340852506401,0.339616586008,0.335905054546,0.329705031431,0.320989495935,0.309707307850,0.295765019250,0.278992897009,0.259076783151,0.235403403120,0.206633582807,0.169030635815,0.096924806749,,,,,,,,0.076393543767,1.208666666667
74460,0.340507029911,0.339272915477,0.335566788552,0.329375730541,0.320672661558,0.309406369592,0.295483329080,0.278733750904,0.258843473692,0.235199344752,0.206462554461,0.168897190006,0.096810144140,,,,,,,,0.076333201693,1.208633333333
74520,0.340162366219,0.338930052963,0.335229316289,0.329047199754,0.320356564581,0.309106127302,0.295202285132,0.278475193389,0.258610687687,0.234995737417,0.206291897332,0.168764025840,0.096695588550,,,,,,,,0.076273053154,1.208600000000
74580,0.339818512716,0.338587995872,0.334892635209,0.328719436602,0.320041202646,0.308806578760,0.294921885353,0.278217222599,0.258378423484,0.234792579695,0.206121610250,0.168631142411,0.096581138825,,,,,,,,0.076213097381,1.208566666667
74640,0.339475466798,0.338246741618,0.334556742775,0.328392438628,0.319726573406,0.308507721757,0.294642127697,0.277959836680,0.258146679439,0.234589866385,0.205951692049,0.168498538815,0.096466793812,,,,,,,,0.076153333610,1.208533333333
74700,0.339133225874,0.337906287625,0.334221636461,0.328066203384,0.319412674520,0.308209554090,0.294363010126,0.277703033781,0.257915453913,0.234387599039,0.205782141569,0.168366214153,0.096352543049,,,,,,,,0.076093761080,1.208500000000
74760,0.338791787364,0.337566631328,0.333887313748,0.327740728430,0.319099503658,0.307912073567,0.294084530610,0.277446812061,0.257684745274,0.234185777089,0.205612957654,0.168234166980,0.096238387968,,,,,,,,0.076034379034,1.208466666667
74820,0.338451148695,0.337227770172,0.333553772128,0.327416011337,0.318787058500,0.307615276939,0.293806687129,0.277191169684,0.257454551895,0.233984399140,0.205444132577,0.168102396901,0.096124333955,,,,,,,,0.075975186718,1.208433333333
74880,0.338111307306,0.336889701611,0.333221009103,0.327092049685,0.318475336732,0.307319162789,0.293529477666,0.276936104823,0.257224872158,0.233783463797,0.205275669883,0.167970903080,0.096010379851,,,,,,,,0.075916183379,1.208400000000
74940,0.337772260646,0.336552423109,0.332889022184,0.326768841062,0.318164336051,0.307023729256,0.293252900217,0.276681615658,0.256995704449,0.233582969677,0.205107570326,0.167839684632,0.095896524497,,,,,,,,0.075857368273,1.208366666667
75000,0.337434006172,0.336215932140,0.332557808892,0.326446383067,0.317854054163,0.306728974182,0.292976952782,0.276427700374,0.256767047161,0.233382915397,0.204939832767,0.167708740675,0.095782766735,,,,,,,,0.075798740654,1.208333333333
75060,0.337096541352,0.335880226188,0.332227366757,0.326124673308,0.317544488782,0.306434895414,0.292701632998,0.276174357164,0.256538898693,0.233183299581,0.204772456073,0.167578069838,0.095669105404,,,,,,,,0.075740299781,1.208300000000
75120,0.336759863664,0.335545302744,0.331897693320,0.325803709402,0.317235637630,0.306141490809,0.292426937890,0.275921584229,0.256311257450,0.232984120860,0.204605439114,0.167447671637,0.095555539343,,,,,,,,0.075682044919,1.208266666667
75180,0.336423970596,0.335211159314,0.331568786128,0.325483488974,0.316927498439,0.305848758232,0.292152866849,0.275669379776,0.256084121844,0.232785377869,0.204438780765,0.167317545306,0.095442059426,,,,,,,,0.075623975333,1.208233333333
75240,0.336088859643,0.334877793408,0.331240642743,0.325164009659,0.316620068950,0.305556695557,0.291879417908,0.275417742019,0.255857490292,0.232587069248,0.204272479908,0.167187689979,0.095328663767,,,,,,,,0.075566090292,1.208200000000
75300,0.335754528313,0.334545202549,0.330913260730,0.324845269103,0.316313346912,0.305265300665,0.291606589107,0.275166667039,0.255631361219,0.232389193642,0.204106535426,0.167058104793,0.095215359696,,,,,,,,0.075508389070,1.208166666667
75360,0.335420974122,0.334213384268,0.330586637668,0.324527264957,0.316007330083,0.304974571445,0.291334378492,0.274916155108,0.255405733054,0.232191749703,0.203940946207,0.166928788452,0.095102146044,,,,,,,,0.075450870943,1.208133333333
